artist_name,album_title,genre,album_url,artist_url,tags,location,release_date_clean,release_year,description
Upyard,Sufferah's Time,reggae,https://alonereggaeshop.bandcamp.com/album/upyard-sufferahs-time?from=search&search_item_id=3459470993&search_item_type=a&search_match_part=%3F&search_page_id=4754860526&search_page_no=1&search_rank=1&search_sig=d47496a89517f848ba23f2a3d92d9458,,"reggae, dub, rocksteady, roots, ska, Santander",,2025-05-30,2025,"★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★A-LONE PRODUCTIONS ★ A-LONE ARK MUZIK STUDIOLabel & Studio based in Santander, Spain.Recordings / Mixing / Productions / Mastering / DistributionBooking - Live Dub Mix show / Lone Ark Riddim Force live band showOrder your A-Lone LP/CD/12''/10''/7'' copiesContact:info@loneark.comwww.loneark.comfacebook.com/aloneproductions/instagram.com/lone_ark/instagram.com/ark_distribution/youtube.com/user/loneark77★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★ ★"
echø,ER039 echø - EX,electronic,https://eclecticreactionsrecords.bandcamp.com/album/er039-ech-ex?from=search&search_item_id=2583763551&search_item_type=a&search_match_part=%3F&search_page_id=4754860716&search_page_no=1&search_rank=1&search_sig=1a1014faa63ff1ced121525f255f698c,,"drone, echø, eclectic reactions, electronic, house, industrial, noise, ambient, dark ambient., experimental, techno, Bilbao",,2022-05-06,2022,
VVAA,ER046 Compilation V5,electronic,https://eclecticreactionsrecords.bandcamp.com/album/er046-compilation-v5?from=search&search_item_id=332073945&search_item_type=a&search_match_part=%3F&search_page_id=4754860849&search_page_no=1&search_rank=1&search_sig=daa3e065a25ede53458aa341dac39226,,"breaks, cassette, compilation, ebm, electro, electronic, house, idm, industrial, noise, synthpop, ambient, drone, experimental, techno, Bilbao",,2023-05-05,2023,
Valerio Tricoli / Werner Dafeldecker / Mattin,ER044 Valerio Tricoli / Werner Dafeldecker / Mattin - Le Diable probablement,electronic,,,,,,,
RRUCCULLA,Melt Déco,electronic,https://rrucculla.bandcamp.com/album/melt-d-co?from=search&search_item_id=2832308485&search_item_type=a&search_match_part=%3F&search_page_id=4754861110&search_page_no=1&search_rank=1&search_sig=abaf66b2109d860599248715f58bbb77,,"electronic, abstract, experimental electronic, Bilbao",,2020-11-27,2020,"Composed and produced in Analog Repair studio (Lisboa, Portugal)Music and artwork by RRUCCULLA"
Antxon Sagardui,Neodymium,reggae,https://crudobilbao.com/album/neodymium?from=search&search_item_id=3073746891&search_item_type=a&search_match_part=%3F&search_page_id=4754861227&search_page_no=1&search_rank=1&search_sig=8a97a93de41cc09f03c39f17a5fa6159,,"dub reggae, dub techno, electro dub, electronic music, reggae, steppa, Bilbao",,2016-04-15,2016,
Tartalo Music,Keltae [Album],soundtrack,https://tartalomusic.bandcamp.com/album/keltae-album?from=search&search_item_id=4061493398&search_item_type=a&search_match_part=%3F&search_page_id=4754861363&search_page_no=1&search_rank=1&search_sig=18dcb7a76a0094d8dfcfa7f56d5d1471,,"celtic, epic, medieval, soundtrack, viking, celtic music, fantasy, medieval, tartalo, tartalo music, Bilbao",,2015-01-01,2015,
BassDefender,Wilderness EP,reggae,https://crudobilbao.com/album/wilderness-ep?from=search&search_item_id=1461986152&search_item_type=a&search_match_part=%3F&search_page_id=4754861503&search_page_no=1&search_rank=1&search_sig=ff3f81f17e35a52a90d77b2998b3e6a6,,"dub reggae, dub techno, electro dub, electronic music, reggae, steppa, Bilbao",,2020-04-23,2020,
AFTER LIFE,Requiem From The Abyss,metal,https://afterlifemetal.bandcamp.com/album/requiem-from-the-abyss?from=search&search_item_id=593850162&search_item_type=a&search_match_part=%3F&search_page_id=4754861626&search_page_no=1&search_rank=1&search_sig=4e49c0d65e1a7b5216a150bfd50944ce,,"death metal, female fronted metal, metal, thrash metal, death, deathmetal, djent, female fronted, female vocals, melodic death, melodic death metal, women in metal, Bilbao",,2016-10-01,2016,
Arvalastra,Turba Philosophorum,metal,https://arvalastra.bandcamp.com/album/turba-philosophorum?from=search&search_item_id=1691876250&search_item_type=a&search_match_part=%3F&search_page_id=4754861817&search_page_no=1&search_rank=1&search_sig=ed1180e42a80b117f4561d940153551e,,"atmospheric black metal, black doom metal, black metal, metal, doom metal, Bilbao",,2024-07-15,2024,"no guitars were used on the recording, only electric bass and drums."
Marmol,Sokatira,pop,https://andaluciauberalles.bandcamp.com/album/m-rmol-sokatira?from=search&search_item_id=686124558&search_item_type=a&search_match_part=%3F&search_page_id=4754861952&search_page_no=1&search_rank=1&search_sig=50929f5d0a2db07db0f6a52dbbf6508a,,"punk, hardcore, punk, rock radical, santurz, Seville",,2018-12-10,2018,
Message,Showcase II,reggae,https://alonereggaeshop.bandcamp.com/album/message-showcase-ii?from=search&search_item_id=4117876825&search_item_type=a&search_match_part=%3F&search_page_id=4754862104&search_page_no=1&search_rank=1&search_sig=e4f9cddf95f38f0747d6ba04e1c3d7bf,,"reggae, dub, rocksteady, roots, ska, Santander",,2024-11-22,2024,
Antxon Sagardui,Water The Seed (Riddims),reggae,https://crudobilbao.com/album/water-the-seed-riddims?from=search&search_item_id=2359865751&search_item_type=a&search_match_part=%3F&search_page_id=4754862222&search_page_no=1&search_rank=1&search_sig=5e1e6dada621cd8ab20e77c3d2e2b20b,,"dub reggae, dub techno, electro dub, electronic music, reggae, riddims, steppa, electronic reggae, riddim sample pack, Bilbao",,2025-01-24,2025,
Marmol,Nuevo Sol,pop,https://andaluciauberalles.bandcamp.com/album/m-rmol-nuevo-sol-lp?from=search&search_item_id=2226399453&search_item_type=a&search_match_part=%3F&search_page_id=4754862344&search_page_no=1&search_rank=1&search_sig=17e09ab0f417fa572e5326b413a551ad,,"punk, hardcore, rock radical, Seville",,2017-07-09,2017,
Monday Potions,New Age Hokum,rock,https://mondaypotions.bandcamp.com/album/new-age-hokum?from=search&search_item_id=1050259344&search_item_type=a&search_match_part=%3F&search_page_id=4754862545&search_page_no=1&search_rank=1&search_sig=6dc24f1792326d11ec71898333718f13,,"rock, bilbao, indie, indie pop, lofi, retro, Bilbao",,2024-11-15,2024,
Aitor Etxebarria,Hondar Ahoak (Soundtrack from the Motion Picture),alternative,https://aitoretxebarria.bandcamp.com/album/hondar-ahoak-soundtrack-from-the-motion-picture?from=search&search_item_id=3124880585&search_item_type=a&search_match_part=%3F&search_page_id=4754862704&search_page_no=1&search_rank=1&search_sig=e2162734f099deb7865ca1a7eb3459de,,"alternative, avant-garde, film score, Bilbao",,2022-11-04,2022,
Shöck,Split SUZIO 13,punk,https://snaprecordsspain.bandcamp.com/album/sh-ck-split-con-suzio-13-funlp-072?from=search&search_item_id=2161647880&search_item_type=a&search_match_part=%3F&search_page_id=4754862881&search_page_no=1&search_rank=1&search_sig=1cc65b0ab99620b2444d583abb335006,,"punk, garage, glam, powerpop, punk, punk hardcore, punk rock, Madrid",,2025-05-30,2025,"Shöck son:Micky: vozArantxa: guitarraVitxo: bajoRitxi: bateríaTemas grabados en marzo de 2025 en The Rockstudios con Carlos Creator a los mandos.Agradecimiento especiales a El Purgatorio, Nando, Lucía de Andrés y Beatriz Arruti"
Shöck,Alta Traición,punk,https://aediy.bandcamp.com/album/sh-ck-alta-traici-n-ae-006-agotado-sold-out?from=search&search_item_id=3248713673&search_item_type=a&search_match_part=%3F&search_page_id=4754863005&search_page_no=1&search_rank=1&search_sig=1de55285aea16b46a65f2f16b2f1818e,,"punk, crust, d-beat, grindcore, hardcore punk, Spain",,2020-10-01,2020,"Grabado y mezclado en The RockStudios (Bilbao). Producido por Carlos Creator. (Pandemia 2020).Diseño y maquetación; SHÖCK y Lucia de Andrés.Coedición por parte de Sarna Social, Mad Butcher Records, Malicia Records, Absurda Existencia Records, Grita o Muere Records, DDT Banaketak, La Negra, El Lokal y Shöck Records.""Nuestro agradecimiento a Carlos Creator & Ioana Simicel, Beatriz Arruti (traducciones), Judit (fotografía contraportada), y a todos los sellos y personas que habéis hecho esto posible"". GRACIAS!!!Micky: VozRitxi: BateriaNando: GuitarraVitxo: Bajo"
Jah Marnyah & Solo Banton,Jah Marnyah - Never Give Up / Solo Banton - Serious Days,reggae,https://bombbasshifi.bandcamp.com/album/jah-marnyah-never-give-up-solo-banton-serious-days?from=search&search_item_id=2316093747&search_item_type=a&search_match_part=%3F&search_page_id=4754863158&search_page_no=1&search_rank=1&search_sig=08069edceb2d6f5bb7d3b411aa3bca77,,"conscious music, dub, jah music, reggae, roots, sound system, Bilbao",,2010-01-01,2010,"Produced by Fausto Simoncini aka Chalice D-JahPlayed, Rec. and Mixed by Roberto Sánchez in A-Lone Ark Muzik Studio.Horns by Gorka Fernández.Master by Ibon Larruzea in Euridia Studios*****************************************************************************************BOMB BASS HIFI ""The Roots Reggae Provider""Link up for Orders (Vinyl or Dubplates) and Bookings (Sound System or DJ Set)bombbasshifi@yahoo.comfacebook.com/bombbasshifiinstagram.com/bomb_bass_hifiyoutube.com/BombBassHiFiwww.discogs.com/es/seller/Dub_Crucials/profile"
Uger,... bestela ondo,rock,https://uger.bandcamp.com/album/bestela-ondo?from=search&search_item_id=4265398659&search_item_type=a&search_match_part=%3F&search_page_id=4754863338&search_page_no=1&search_rank=9&search_sig=c69d33b8a3efc601f19e17f42c870fe1,,"rock, alternative rock, euskal herria, punkrock, Bilbao",,2025-01-16,2025,
Juan Ortiz,Flying Solo,jazz,https://juanortiz.bandcamp.com/album/flying-solo?from=search&search_item_id=983598017&search_item_type=a&search_match_part=%3F&search_page_id=4754863547&search_page_no=1&search_rank=1&search_sig=896c59fa495af32a791a971c4a073e4a,,"jazz, bilbao, jazz, jazz trio, piano, piano solo, Tokyo",,2024-07-15,2024,"All songs written by Juan OrtizRecorded at Orpheus Recording Studios, Tokyo, April 11th, 2024Sound Engineer: Naoto SugaharaMixing and Mastering: Joan MeleroPhotos: Victor AlonsoDesign: Miltrescientosgramos"
Kikärtor,Lands of Kikaltur,punk,https://kikartor.bandcamp.com/album/lands-of-kikaltur?from=search&search_item_id=2960245961&search_item_type=a&search_match_part=%3F&search_page_id=4754863662&search_page_no=1&search_rank=1&search_sig=dab01974af4a6e54a63888fe203a9c6e,,"black metal, punk, black metal punk, crust punk, Bilbao",,2023-11-20,2023,All songs by Kikartor.Recorded by Aubergine Recods in Txarraska Gaztetxea in 2023
SHÖCK,SHÖCK,punk,https://shockpunkbilbao.bandcamp.com/album/sh-ck?from=search&search_item_id=2749192142&search_item_type=a&search_match_part=%3F&search_page_id=4754863768&search_page_no=1&search_rank=1&search_sig=f68d737a25524ba84e35e2b00efe8312,,"punk, animal rights, female vocals, feminism, punk rock, veganism, Bilbao",,2018-04-28,2018,
DJ NESKET,GIVE ME 2,electronic,https://nesket.bandcamp.com/album/give-me-2?from=search&search_item_id=4062245197&search_item_type=a&search_match_part=%3F&search_page_id=4754863935&search_page_no=1&search_rank=1&search_sig=2ee880d324e608519a7dc84fb8989d3a,,"electronic, hard dance, poky, bumping, hardbass, scouse house, Bilbao",,2025-05-14,2025,
Sal del Coche,DEBUT EN DABADABA,world,https://saldelcoche.bandcamp.com/album/debut-en-dabadaba?from=search&search_item_id=1827829321&search_item_type=a&search_match_part=%3F&search_page_id=4754864044&search_page_no=1&search_rank=1&search_sig=8ef8ee9bc08f1966b6360054a228a825,,"world, Bilbao",,2024-01-14,2024,
Lord Bakartia,About cursed water temples and colored crystals (MMXXV remaster),ambient,https://lordbakartia.bandcamp.com/album/about-cursed-water-temples-and-colored-crystals-mmxxv-remaster?from=search&search_item_id=1087635574&search_item_type=a&search_match_part=%3F&search_page_id=4754864184&search_page_no=1&search_rank=1&search_sig=89a9b800bb64f32084248408f016ee5e,,"ambient, old school dungeon synth, dark ambient, dark dungeon music, dreamy, dungeon synth, ethereal, fantasy synth, videogame, Bilbao",,2023-05-30,2023,- All music by Lord Bakartia.- Water Temple Cursed is a cover song. Original music from Tomba! 2 The Evil Swine Return OST.- Contact:orots666@gmail.com
Birkit,Erosen Heriotzak,rock,https://birkit.bandcamp.com/album/erosen-heriotzak?from=search&search_item_id=1665350102&search_item_type=a&search_match_part=%3F&search_page_id=4754864326&search_page_no=1&search_rank=1&search_sig=abaae82f54c612ca5192fba182531fb7,,"rock, basque, emakume musikaria, euskal musika, indie, rock, Bilbao",,2024-10-14,2024,Soinua: Ander Barriuso (Elektrika Grabaketak)Noise Estudioan (Zarautz)Masterizazioa: Oihan Lizaso - Noise EstudioaMusika: BirkitHitzak: Birkite AlonsoDiseinua: Danel EizagirreTaldearen argazkia: Aitziber OrkolagaMukuru 2024 (MKR022)Egile eskubideak eta lizentzia: EKKI Euskal Kulturgileen Kidegoawww.birkit.eusbirkit.bandcamp.comwww.mukuru.eusbirkitmusika@gmail.com
DJ NESKET,DJ NESKET & DJ TORETE - THERSIPOKY,electronic,https://nesket.bandcamp.com/album/dj-nesket-dj-torete-thersipoky?from=search&search_item_id=988582010&search_item_type=a&search_match_part=%3F&search_page_id=4754864424&search_page_no=1&search_rank=1&search_sig=5aeb458fdbcaafe5d2fcee9929683796,,"electronic, hard dance, poky, bumping, hardbass, scouse house, Bilbao",,2025-05-16,2025,
Zabala,Martian Civilization OST,Pale Dream,https://forbiddencolours.bandcamp.com/album/martian-civilization-ost?from=search&search_item_id=368696371&search_item_type=a&search_match_part=%3F&search_page_id=4754864521&search_page_no=1&search_rank=1&search_sig=2e6625e379d49752c325354cd39a270d,,Bilbao,,2020-11-19,2020,All Tracks Written and Produced by Jon AguirrezabalagaMastered by Alex FerrerPhotos by Rafa ZubiriaDesign by Jordi Santos2020 Forbidden Colours | 0f2c0
Nave Artificial,Pale Dream,ambient,https://naveartificial.bandcamp.com/album/pale-dream?from=search&search_item_id=3965460359&search_item_type=a&search_match_part=%3F&search_page_id=4754864687&search_page_no=1&search_rank=1&search_sig=fe26e0c79b55906be738a43193136e81,,"ambient, dark ambient, gothic, melancholy, neo-classical, orchestral, Bilbao",,2011-09-08,2011,All the music composed by Nave ArtificialCover photograph by Ryan Amoswww.flickr.com/photos/44606255@N00
Lord Bakartia,Split w/ Amargor,ambient,https://lordbakartia.bandcamp.com/album/split-w-amargor?from=search&search_item_id=3044336917&search_item_type=a&search_match_part=%3F&search_page_id=4754864831&search_page_no=1&search_rank=1&search_sig=b6e114313aa946f800a94ad175e76ac6,,"ambient, old school dungeon synth, dark ambient, dark dungeon music, dungeon synth, fantasy synth, lofi, noise, noise black metal, raw black metal, Bilbao",,2023-02-24,2023,- All music by Lord Bakartia.- Amargor (vocals track 2).- Artwork by Woodcvtter Illustration (Amargor):www.instagram.com/woodcvtter_illustration/- Contact:orots666@gmail.com
"Tenor youthman, Ranking Sepah",State Riddim,reggae,https://crudobilbao.com/album/state-riddim?from=search&search_item_id=2179407332&search_item_type=a&search_match_part=%3F&search_page_id=4754865049&search_page_no=1&search_rank=1&search_sig=e2295d4f41a72367a94bee103d017c7c,,"dub reggae, dub techno, electro dub, electronic music, reggae, steppa, Bilbao",,2020-03-12,2020,
"King Kong, Lone Ranger & Lone Ark Riddim Force",King Kong - Some A Dem Say / Lone Ranger - Jah A Me Saviour,reggae,,,,,,,
Saguzar,"Bats, War and D-beat",metal,https://saguzar.bandcamp.com/album/bats-war-and-d-beat?from=search&search_item_id=1852246602&search_item_type=a&search_match_part=%3F&search_page_id=4754865321&search_page_no=1&search_rank=1&search_sig=a80a894e98e86abd325fe275eb160905,,"black metal, metal, punk, crust, d-beat, Bilbao",,2022-05-02,2022,
DJ Skye,20 Million Dollars,electronic,https://esnebidearecords.bandcamp.com/album/20-million-dollars?from=search&search_item_id=2011868585&search_item_type=a&search_match_part=%3F&search_page_id=4754865526&search_page_no=1&search_rank=1&search_sig=862daf03160db42b3318ee51f0eaa683,,"bilbao, drum & bass, electronic, nottingham, old skool, club culture, clubbing, dj skye, dnb, drum and bass, hard core, hardcore, jungle, rave, Spain",,2023-03-14,2023,"All Tracks Written, Produced & Mixed by DJ SkyeMastered at Valley Mastering"
"Hanni, Sustraidun Youths",True Love Tree (Digital Cuts Vol. 2),reggae,https://sustraidunyouths.bandcamp.com/album/true-love-tree-digital-cuts-vol-2?from=search&search_item_id=1962840759&search_item_type=a&search_match_part=%3F&search_page_id=4754865734&search_page_no=1&search_rank=1&search_sig=c608544f4f986be127ba00f16e4bde8b,,"reggae, roots reggae, Bilbao",,2024-09-15,2024,
airu,Con las vantanas tan grandes me da vergüenza mirar / Voy tan deprisa,pop,https://hiddenbayrecords.bandcamp.com/album/con-las-vantanas-tan-grandes-me-da-verg-enza-mirar-voy-tan-deprisa?from=search&search_item_id=18071463&search_item_type=a&search_match_part=%3F&search_page_id=4754865916&search_page_no=1&search_rank=1&search_sig=de15c10bfb35fee206ec6c62add09052,,"bilbao, pop, alternative, bedroom pop, cassette, dream, indie, jangle pop, Toulouse",,2021-06-07,2021,
LEX-OR & Mind Halla,ER048 LEX-OR & Mind Halla - Split,electronic,https://eclecticreactionsrecords.bandcamp.com/album/er048-lex-or-mind-halla-split?from=search&search_item_id=3120124821&search_item_type=a&search_match_part=%3F&search_page_id=4754866051&search_page_no=1&search_rank=8&search_sig=70c0784b68476a8572d2ac516035071a,,"ebm, eclectic reactions, electronic, house, ambient, cassette, electro, experimental, industrial, techno, Bilbao",,2024-06-12,2024,LEX-OR tracks recorded live between 2020 and 2020 and mastered by Pablo Peiró.Mind Halla tracks written and mixed by Juan David Idrobo.
